소재지,설치목적,카메라대수,설치년월
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,생활방범,2,
대구,생활방범,2,
대구,생활방범,2,
대구,생활방범,2,
대구,생활방범,2,
대구,생활방범,2,
대구,생활방범,5,
대구,생활방범,3,
대구,생활방범,3,
대구,생활방범,3,
대구,생활방범,2,
대구,생활방범,2,
대구,생활방범,2,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,2,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,2,
대구,생활방범,2,
대구,생활방범,2,
대구,생활방범,1,
대구,생활방범,2,
대구,생활방범,2,
대구,생활방범,1,
대구,생활방범,2,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,2,
대구,생활방범,2,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,2,
대구,생활방범,2,
대구,생활방범,2,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,2,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,3,
대구,생활방범,1,
대구,생활방범,2,
대구,어린이보호,2,
대구,어린이보호,3,
대구,어린이보호,3,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,2,
대구,생활방범,2,
대구,어린이보호,3,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,생활방범,1,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,3,
대구,어린이보호,3,
대구,어린이보호,4,
대구,어린이보호,3,
대구,어린이보호,3,
대구,어린이보호,3,
대구,어린이보호,3,
대구,어린이보호,6,
대구,어린이보호,2,
대구,어린이보호,3,
대구,어린이보호,3,
대구,어린이보호,3,
대구,어린이보호,3,
대구,어린이보호,3,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,3,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,재난재해,1,
대구,재난재해,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,기타,1,
대구,기타,1,
대구,재난재해,5,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,어린이보호,1,
대구,재난재해,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,교통단속,1,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,3,
대구,어린이보호,2,
대구,어린이보호,2,
대구,어린이보호,2,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,생활방범,1,
대구,생활방범,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,생활방범,1,
대구,생활방범,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,재난재해,1,
대구,재난재해,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,교통단속,1,
대구,교통단속,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,쓰레기단속,1,
대구,생활방범,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,쓰레기단속,1,
대구,쓰레기단속,1,
대구,쓰레기단속,1,
대구,쓰레기단속,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,생활방범,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,시설물관리,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,생활방범,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,생활방범,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,교통단속,1,
대구,교통단속,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,생활방범,1,
대구,생활방범,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,차량방범,3,
대구,차량방범,5,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,시설물관리,1,
대구,시설물관리,2,
대구,시설물관리,1,
대구,시설물관리,6,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,시설물관리,11,
대구,시설물관리,7,
대구,시설물관리,3,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,교통단속,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,교통단속,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,교통단속,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,재난재해,1,
대구,교통단속,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,어린이보호,1,
대구,어린이보호,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
대구,생활방범,1,
